file_name,entity_text,entity_type,start_char,end_char,regulation
tenant-a_log_11.json,123456789012,AWS_ACCOUNT_ID,10252,10264,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_11.json,123456789012,AWS_ACCOUNT_ID,10506,10518,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_11.json,123456789012,AWS_ACCOUNT_ID,11375,11387,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_11.json,123456789012,AWS_ACCOUNT_ID,11539,11551,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_11.json,123456789012,AWS_ACCOUNT_ID,11792,11804,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_11.json,123456789012,AWS_ACCOUNT_ID,12662,12674,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_11.json,123456789012,AWS_ACCOUNT_ID,12826,12838,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_11.json,123456789012,AWS_ACCOUNT_ID,13080,13092,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_11.json,123456789012,AWS_ACCOUNT_ID,13946,13958,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_11.json,123456789012,AWS_ACCOUNT_ID,14110,14122,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_11.json,123456789012,AWS_ACCOUNT_ID,14363,14375,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_11.json,123456789012,AWS_ACCOUNT_ID,15225,15237,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_11.json,123456789012,AWS_ACCOUNT_ID,15389,15401,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_11.json,123456789012,AWS_ACCOUNT_ID,15642,15654,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_11.json,123456789012,AWS_ACCOUNT_ID,16506,16518,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_11.json,123456789012,AWS_ACCOUNT_ID,16670,16682,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_11.json,123456789012,AWS_ACCOUNT_ID,16922,16934,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_11.json,123456789012,AWS_ACCOUNT_ID,17787,17799,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_11.json,123456789012,AWS_ACCOUNT_ID,17951,17963,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_11.json,123456789012,AWS_ACCOUNT_ID,18205,18217,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_11.json,123456789012,AWS_ACCOUNT_ID,19072,19084,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_11.json,123456789012,AWS_ACCOUNT_ID,19236,19248,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_11.json,123456789012,AWS_ACCOUNT_ID,19490,19502,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_11.json,123456789012,AWS_ACCOUNT_ID,20360,20372,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_11.json,123456789012,AWS_ACCOUNT_ID,20524,20536,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_11.json,123456789012,AWS_ACCOUNT_ID,20777,20789,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_11.json,123456789012,AWS_ACCOUNT_ID,21640,21652,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_11.json,123456789012,AWS_ACCOUNT_ID,21804,21816,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_11.json,123456789012,AWS_ACCOUNT_ID,22056,22068,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_11.json,123456789012,AWS_ACCOUNT_ID,22922,22934,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_11.json,123456789012,AWS_ACCOUNT_ID,23086,23098,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_11.json,123456789012,AWS_ACCOUNT_ID,23340,23352,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_11.json,123456789012,AWS_ACCOUNT_ID,24204,24216,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_11.json,123456789012,AWS_ACCOUNT_ID,24368,24380,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_11.json,123456789012,AWS_ACCOUNT_ID,24621,24633,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_11.json,123456789012,AWS_ACCOUNT_ID,25484,25496,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_11.json,123456789012,AWS_ACCOUNT_ID,25648,25660,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,carol.smith,PERSON,286,297,"GDPR_Art5_1a, DPDPA_S8"
tenant-a_log_12.json,carol.smith,PERSON,1579,1590,"GDPR_Art5_1a, DPDPA_S8"
tenant-a_log_12.json,carol.smith,PERSON,2861,2872,"GDPR_Art5_1a, DPDPA_S8"
tenant-a_log_12.json,carol.smith,PERSON,4147,4158,"GDPR_Art5_1a, DPDPA_S8"
tenant-a_log_12.json,bob.kumar,PERSON,5436,5445,"GDPR_Art5_1a, DPDPA_S8"
tenant-a_log_12.json,bob.kumar,PERSON,6718,6727,"GDPR_Art5_1a, DPDPA_S8"
tenant-a_log_12.json,bob.kumar,PERSON,8002,8011,"GDPR_Art5_1a, DPDPA_S8"
tenant-a_log_12.json,carol.smith,PERSON,9284,9295,"GDPR_Art5_1a, DPDPA_S8"
tenant-a_log_12.json,carol.smith,PERSON,10567,10578,"GDPR_Art5_1a, DPDPA_S8"
tenant-a_log_12.json,alice.chen,PERSON,11852,11862,"GDPR_Art5_1a, DPDPA_S8"
tenant-a_log_12.json,carol.smith,PERSON,13136,13147,"GDPR_Art5_1a, DPDPA_S8"
tenant-a_log_12.json,carol.smith,PERSON,14417,14428,"GDPR_Art5_1a, DPDPA_S8"
tenant-a_log_12.json,bob.kumar,PERSON,15702,15711,"GDPR_Art5_1a, DPDPA_S8"
tenant-a_log_12.json,carol.smith,PERSON,16987,16998,"GDPR_Art5_1a, DPDPA_S8"
tenant-a_log_12.json,alice.chen,PERSON,18271,18281,"GDPR_Art5_1a, DPDPA_S8"
tenant-a_log_12.json,carol.smith,PERSON,19558,19569,"GDPR_Art5_1a, DPDPA_S8"
tenant-a_log_12.json,bob.kumar,PERSON,20839,20848,"GDPR_Art5_1a, DPDPA_S8"
tenant-a_log_12.json,bob.kumar,PERSON,22117,22126,"GDPR_Art5_1a, DPDPA_S8"
tenant-a_log_12.json,bob.kumar,PERSON,23401,23410,"GDPR_Art5_1a, DPDPA_S8"
tenant-a_log_12.json,alice.chen,PERSON,24681,24691,"GDPR_Art5_1a, DPDPA_S8"
tenant-a_log_12.json,192.168.38.207,IP_ADDRESS,681,695,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,192.168.32.69,IP_ADDRESS,1974,1987,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,192.168.106.186,IP_ADDRESS,3256,3271,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,172.23.245.221,IP_ADDRESS,4542,4556,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,192.168.217.127,IP_ADDRESS,5829,5844,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,192.168.179.157,IP_ADDRESS,7111,7126,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,172.27.151.166,IP_ADDRESS,8395,8409,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,192.168.41.156,IP_ADDRESS,9679,9693,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,172.17.250.152,IP_ADDRESS,10962,10976,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,10.61.77.67,IP_ADDRESS,12246,12257,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,172.31.39.158,IP_ADDRESS,13531,13544,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,172.26.111.172,IP_ADDRESS,14812,14826,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,172.29.7.105,IP_ADDRESS,16095,16107,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,172.29.7.226,IP_ADDRESS,17382,17394,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,172.31.153.232,IP_ADDRESS,18665,18679,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,172.20.114.161,IP_ADDRESS,19953,19967,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,10.124.94.223,IP_ADDRESS,21232,21245,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,192.168.103.209,IP_ADDRESS,22510,22525,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,192.168.24.169,IP_ADDRESS,23794,23808,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,172.31.27.115,IP_ADDRESS,25075,25088,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,arn:aws:iam::123456789012:user/carol.smith,AWS_ARN,183,225,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,arn:aws:s3:::tenant-a-backup,AWS_ARN,1070,1098,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,arn:aws:iam::123456789012:user/carol.smith,AWS_ARN,1476,1518,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,arn:aws:s3:::tenant-a-data,AWS_ARN,2354,2380,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,arn:aws:iam::123456789012:user/carol.smith,AWS_ARN,2758,2800,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,arn:aws:s3:::tenant-a-data,AWS_ARN,3640,3666,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,arn:aws:iam::123456789012:user/carol.smith,AWS_ARN,4044,4086,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,arn:aws:s3:::tenant-a-backup,AWS_ARN,4929,4957,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,arn:aws:iam::123456789012:user/bob.kumar,AWS_ARN,5335,5375,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,arn:aws:s3:::tenant-a-data,AWS_ARN,6213,6239,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,arn:aws:iam::123456789012:user/bob.kumar,AWS_ARN,6617,6657,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,arn:aws:s3:::tenant-a-backup,AWS_ARN,7495,7523,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,arn:aws:iam::123456789012:user/bob.kumar,AWS_ARN,7901,7941,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,arn:aws:s3:::tenant-a-data,AWS_ARN,8777,8803,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,arn:aws:iam::123456789012:user/carol.smith,AWS_ARN,9181,9223,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,arn:aws:s3:::tenant-a-data,AWS_ARN,10060,10086,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,arn:aws:iam::123456789012:user/carol.smith,AWS_ARN,10464,10506,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,arn:aws:s3:::tenant-a-backup,AWS_ARN,11344,11372,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,arn:aws:iam::123456789012:user/alice.chen,AWS_ARN,11750,11791,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,arn:aws:s3:::tenant-a-data,AWS_ARN,12629,12655,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,arn:aws:iam::123456789012:user/carol.smith,AWS_ARN,13033,13075,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,arn:aws:s3:::tenant-a-data,AWS_ARN,13910,13936,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,arn:aws:iam::123456789012:user/carol.smith,AWS_ARN,14314,14356,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,arn:aws:s3:::tenant-a-backup,AWS_ARN,15195,15223,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,arn:aws:iam::123456789012:user/bob.kumar,AWS_ARN,15601,15641,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,arn:aws:s3:::tenant-a-backup,AWS_ARN,16478,16506,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,arn:aws:iam::123456789012:user/carol.smith,AWS_ARN,16884,16926,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,arn:aws:s3:::tenant-a-backup,AWS_ARN,17763,17791,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,arn:aws:iam::123456789012:user/alice.chen,AWS_ARN,18169,18210,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,arn:aws:s3:::tenant-a-backup,AWS_ARN,19049,19077,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,arn:aws:iam::123456789012:user/carol.smith,AWS_ARN,19455,19497,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,arn:aws:s3:::tenant-a-data,AWS_ARN,20334,20360,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,arn:aws:iam::123456789012:user/bob.kumar,AWS_ARN,20738,20778,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,arn:aws:s3:::tenant-a-data,AWS_ARN,21612,21638,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,arn:aws:iam::123456789012:user/bob.kumar,AWS_ARN,22016,22056,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,arn:aws:s3:::tenant-a-backup,AWS_ARN,22894,22922,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,arn:aws:iam::123456789012:user/bob.kumar,AWS_ARN,23300,23340,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,arn:aws:s3:::tenant-a-data,AWS_ARN,24175,24201,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,arn:aws:iam::123456789012:user/alice.chen,AWS_ARN,24579,24620,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,arn:aws:s3:::tenant-a-backup,AWS_ARN,25461,25489,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,123456789012,AWS_ACCOUNT_ID,250,262,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,123456789012,AWS_ACCOUNT_ID,1125,1137,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,123456789012,AWS_ACCOUNT_ID,1289,1301,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,123456789012,AWS_ACCOUNT_ID,1543,1555,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,123456789012,AWS_ACCOUNT_ID,2407,2419,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,123456789012,AWS_ACCOUNT_ID,2571,2583,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,123456789012,AWS_ACCOUNT_ID,2825,2837,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,123456789012,AWS_ACCOUNT_ID,3693,3705,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,123456789012,AWS_ACCOUNT_ID,3857,3869,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,123456789012,AWS_ACCOUNT_ID,4111,4123,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,123456789012,AWS_ACCOUNT_ID,4984,4996,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,123456789012,AWS_ACCOUNT_ID,5148,5160,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,123456789012,AWS_ACCOUNT_ID,5400,5412,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,123456789012,AWS_ACCOUNT_ID,6266,6278,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,123456789012,AWS_ACCOUNT_ID,6430,6442,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,123456789012,AWS_ACCOUNT_ID,6682,6694,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,123456789012,AWS_ACCOUNT_ID,7550,7562,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,123456789012,AWS_ACCOUNT_ID,7714,7726,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,123456789012,AWS_ACCOUNT_ID,7966,7978,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,123456789012,AWS_ACCOUNT_ID,8830,8842,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,123456789012,AWS_ACCOUNT_ID,8994,9006,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,123456789012,AWS_ACCOUNT_ID,9248,9260,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,123456789012,AWS_ACCOUNT_ID,10113,10125,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,123456789012,AWS_ACCOUNT_ID,10277,10289,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,123456789012,AWS_ACCOUNT_ID,10531,10543,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,123456789012,AWS_ACCOUNT_ID,11399,11411,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,123456789012,AWS_ACCOUNT_ID,11563,11575,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,123456789012,AWS_ACCOUNT_ID,11816,11828,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,123456789012,AWS_ACCOUNT_ID,12682,12694,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,123456789012,AWS_ACCOUNT_ID,12846,12858,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,123456789012,AWS_ACCOUNT_ID,13100,13112,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,123456789012,AWS_ACCOUNT_ID,13963,13975,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,123456789012,AWS_ACCOUNT_ID,14127,14139,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,123456789012,AWS_ACCOUNT_ID,14381,14393,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,123456789012,AWS_ACCOUNT_ID,15250,15262,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,123456789012,AWS_ACCOUNT_ID,15414,15426,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,123456789012,AWS_ACCOUNT_ID,15666,15678,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,123456789012,AWS_ACCOUNT_ID,16533,16545,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,123456789012,AWS_ACCOUNT_ID,16697,16709,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,123456789012,AWS_ACCOUNT_ID,16951,16963,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,123456789012,AWS_ACCOUNT_ID,17818,17830,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,123456789012,AWS_ACCOUNT_ID,17982,17994,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,123456789012,AWS_ACCOUNT_ID,18235,18247,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,123456789012,AWS_ACCOUNT_ID,19104,19116,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,123456789012,AWS_ACCOUNT_ID,19268,19280,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,123456789012,AWS_ACCOUNT_ID,19522,19534,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,123456789012,AWS_ACCOUNT_ID,20387,20399,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,123456789012,AWS_ACCOUNT_ID,20551,20563,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,123456789012,AWS_ACCOUNT_ID,20803,20815,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,123456789012,AWS_ACCOUNT_ID,21665,21677,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,123456789012,AWS_ACCOUNT_ID,21829,21841,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,123456789012,AWS_ACCOUNT_ID,22081,22093,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,123456789012,AWS_ACCOUNT_ID,22949,22961,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,123456789012,AWS_ACCOUNT_ID,23113,23125,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,123456789012,AWS_ACCOUNT_ID,23365,23377,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,123456789012,AWS_ACCOUNT_ID,24228,24240,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,123456789012,AWS_ACCOUNT_ID,24392,24404,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,123456789012,AWS_ACCOUNT_ID,24645,24657,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,123456789012,AWS_ACCOUNT_ID,25516,25528,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_12.json,123456789012,AWS_ACCOUNT_ID,25680,25692,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_13.json,bob.kumar,PERSON,284,293,"GDPR_Art5_1a, DPDPA_S8"
tenant-a_log_13.json,carol.smith,PERSON,1568,1579,"GDPR_Art5_1a, DPDPA_S8"
tenant-a_log_13.json,carol.smith,PERSON,2855,2866,"GDPR_Art5_1a, DPDPA_S8"
tenant-a_log_13.json,carol.smith,PERSON,4138,4149,"GDPR_Art5_1a, DPDPA_S8"
tenant-a_log_13.json,bob.kumar,PERSON,5427,5436,"GDPR_Art5_1a, DPDPA_S8"
tenant-a_log_13.json,alice.chen,PERSON,6706,6716,"GDPR_Art5_1a, DPDPA_S8"
tenant-a_log_13.json,bob.kumar,PERSON,7987,7996,"GDPR_Art5_1a, DPDPA_S8"
tenant-a_log_13.json,alice.chen,PERSON,9267,9277,"GDPR_Art5_1a, DPDPA_S8"
tenant-a_log_13.json,alice.chen,PERSON,10550,10560,"GDPR_Art5_1a, DPDPA_S8"
tenant-a_log_13.json,carol.smith,PERSON,11834,11845,"GDPR_Art5_1a, DPDPA_S8"
tenant-a_log_13.json,carol.smith,PERSON,13120,13131,"GDPR_Art5_1a, DPDPA_S8"
tenant-a_log_13.json,carol.smith,PERSON,14403,14414,"GDPR_Art5_1a, DPDPA_S8"
tenant-a_log_13.json,bob.kumar,PERSON,15690,15699,"GDPR_Art5_1a, DPDPA_S8"
tenant-a_log_13.json,bob.kumar,PERSON,16967,16976,"GDPR_Art5_1a, DPDPA_S8"
tenant-a_log_13.json,bob.kumar,PERSON,18244,18253,"GDPR_Art5_1a, DPDPA_S8"
tenant-a_log_13.json,carol.smith,PERSON,19524,19535,"GDPR_Art5_1a, DPDPA_S8"
tenant-a_log_13.json,alice.chen,PERSON,20807,20817,"GDPR_Art5_1a, DPDPA_S8"
tenant-a_log_13.json,bob.kumar,PERSON,22090,22099,"GDPR_Art5_1a, DPDPA_S8"
tenant-a_log_13.json,carol.smith,PERSON,23373,23384,"GDPR_Art5_1a, DPDPA_S8"
tenant-a_log_13.json,bob.kumar,PERSON,24652,24661,"GDPR_Art5_1a, DPDPA_S8"
tenant-a_log_13.json,192.168.183.130,IP_ADDRESS,677,692,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_13.json,10.97.79.25,IP_ADDRESS,1963,1974,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_13.json,172.19.46.32,IP_ADDRESS,3250,3262,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_13.json,192.168.61.164,IP_ADDRESS,4533,4547,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_13.json,10.44.81.88,IP_ADDRESS,5820,5831,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_13.json,192.168.192.59,IP_ADDRESS,7100,7114,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_13.json,172.21.28.97,IP_ADDRESS,8380,8392,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_13.json,192.168.76.215,IP_ADDRESS,9661,9675,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_13.json,172.27.162.91,IP_ADDRESS,10944,10957,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_13.json,172.16.229.190,IP_ADDRESS,12229,12243,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_13.json,192.168.92.81,IP_ADDRESS,13515,13528,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_13.json,172.21.190.230,IP_ADDRESS,14798,14812,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_13.json,172.18.89.101,IP_ADDRESS,16083,16096,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_13.json,172.31.26.119,IP_ADDRESS,17360,17373,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_13.json,192.168.58.50,IP_ADDRESS,18637,18650,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_13.json,172.20.194.134,IP_ADDRESS,19919,19933,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_13.json,10.63.27.244,IP_ADDRESS,21201,21213,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_13.json,10.41.246.112,IP_ADDRESS,22483,22496,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_13.json,192.168.19.92,IP_ADDRESS,23768,23781,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_13.json,192.168.224.156,IP_ADDRESS,25045,25060,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_13.json,arn:aws:iam::123456789012:user/bob.kumar,AWS_ARN,183,223,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_13.json,arn:aws:s3:::tenant-a-data,AWS_ARN,1061,1087,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_13.json,arn:aws:iam::123456789012:user/carol.smith,AWS_ARN,1465,1507,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_13.json,arn:aws:s3:::tenant-a-backup,AWS_ARN,2346,2374,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_13.json,arn:aws:iam::123456789012:user/carol.smith,AWS_ARN,2752,2794,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_13.json,arn:aws:s3:::tenant-a-backup,AWS_ARN,3629,3657,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_13.json,arn:aws:iam::123456789012:user/carol.smith,AWS_ARN,4035,4077,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_13.json,arn:aws:s3:::tenant-a-backup,AWS_ARN,4920,4948,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_13.json,arn:aws:iam::123456789012:user/bob.kumar,AWS_ARN,5326,5366,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_13.json,arn:aws:s3:::tenant-a-data,AWS_ARN,6200,6226,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_13.json,arn:aws:iam::123456789012:user/alice.chen,AWS_ARN,6604,6645,"GDPR_Art5_1b, DPDPA_S8"
tenant-a_log_13.json,arn:aws:s3:::tenant-a-backup,AWS_ARN,7480,7508,"GDPR_Art5_1b, DPDPA_S8"
